source_file,asset_canonical_id,display_name,category,mapping_status,canonical_id,family_id,slot_id,visual_reference_id,binding_ids,task_reference_ids,target_resource_path,usage_interfaces,variant,mapping_reason,sha256
merged_final_assets/batch07/13_阿拉伯港市.png,visual.asset.f3cdb3678ac859b4,阿拉伯港市,船只/地点事件,mapped_type_slot,,,visual.ship_type.5634063d9faa73e3,,,,assets/authoritative/batch07/f3cdb3678ac859b4.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,f3cdb3678ac859b4f48c44613fcee6a2417021c1251b482c7b525a99cfef97dc
merged_final_assets/batch07/14_中国海港.png,visual.asset.960467f5f0c12267,中国海港,船只/地点事件,mapped_type_slot,,,visual.ship_type.8b6a030c98b91993,,,,assets/authoritative/batch07/960467f5f0c12267.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,960467f5f0c12267d023c7a00cd78dfa6c836259306a42437447d108278b4bbf
merged_final_assets/batch07/15_暴风海域.png,visual.asset.91b5c66d58d374ab,暴风海域,船只/地点事件,mapped_type_slot,,,visual.ship_type.97055b25fd6722dd,,,,assets/authoritative/batch07/91b5c66d58d374ab.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,91b5c66d58d374ab65dcecad09e28253c43547ecfef4f4c98fd415324e8e3db9
merged_final_assets/batch07/16_宝藏岛.png,visual.asset.92ba7356c4d8d5e4,宝藏岛,船只/地点事件,mapped_type_slot,,,visual.ship_type.21a550814913ca61,,,,assets/authoritative/batch07/92ba7356c4d8d5e4.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,92ba7356c4d8d5e4a2438869857d31c1cffd4d16082e81f1a87716359db79ed4
merged_final_assets/batch07/17_远洋灯塔.png,visual.asset.9dee313afb5497ae,远洋灯塔,船只/地点事件,mapped_type_slot,,,visual.ship_type.49cfa19b88226e7e,,,,assets/authoritative/batch07/9dee313afb5497ae.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,9dee313afb5497aecb887ee8465b970aec38ee669d4478c5adc85effd157ce5c
merged_final_assets/batch08/01_角色状态.png,visual.asset.9e794b59821aa4b1,角色状态,UI功能图标,mapped_interface_slot,,,visual.slot.ui.status,,,,assets/authoritative/batch08/9e794b59821aa4b1.png,对应功能页,base,绑定已有界面或场景槽位。,9e794b59821aa4b10bea3c5226a47a87503f186616b96a6c3522d4ad9647c305
merged_final_assets/batch08/02_背包.png,visual.asset.e8eda238a6310299,背包,UI功能图标,mapped_interface_slot,,,visual.slot.ui.backpack,,,,assets/authoritative/batch08/e8eda238a6310299.png,对应功能页,base,绑定已有界面或场景槽位。,e8eda238a63102999702a589c2683cf2ece362ba3468bb011163b8c76b999538
merged_final_assets/batch08/03_装备栏.png,visual.asset.a29859f2d47b6ff0,装备栏,UI功能图标,mapped_interface_slot,,,visual.slot.ui.equipment,,,,assets/authoritative/batch08/a29859f2d47b6ff0.png,装备|背包|战斗|对应功能页,base,绑定已有界面或场景槽位。,a29859f2d47b6ff011b59dcafb5895947eebe1293f24ccf7b0df01def8a0eb0b
merged_final_assets/batch08/04_任务日志.png,visual.asset.d53dc073fcd165ca,任务日志,UI功能图标,mapped_interface_slot,,,visual.slot.ui.tasks,,,,assets/authoritative/batch08/d53dc073fcd165ca.png,对应功能页,base,绑定已有界面或场景槽位。,d53dc073fcd165ca95247c4b01899e5e524ea3275020250f0bd146d2b931a1a3
merged_final_assets/batch08/05_城市地图.png,visual.asset.2c328ec750e6aab8,城市地图,UI功能图标,mapped_interface_slot,,,visual.slot.ui.map,,,,assets/authoritative/batch08/2c328ec750e6aab8.png,对应功能页,base,绑定已有界面或场景槽位。,2c328ec750e6aab8235657d2ab0a50000d9ac0f463b70770a7263b8616050994
merged_final_assets/batch08/06_航海.png,visual.asset.2013b327a7625914,航海,UI功能图标,mapped_interface_slot,,,visual.slot.ui.voyage,,,,assets/authoritative/batch08/2013b327a7625914.png,对应功能页,base,绑定已有界面或场景槽位。,2013b327a7625914f7333e64618b108ae79f4d72b05f848396b399fdedcda4b7
merged_final_assets/batch08/07_战斗.png,visual.asset.145d95aa242ae5ac,战斗,UI功能图标,mapped_interface_slot,,,visual.slot.ui.combat,,,,assets/authoritative/batch08/145d95aa242ae5ac.png,对应功能页,base,绑定已有界面或场景槽位。,145d95aa242ae5ac2c18cbc2bfe3615c7fe8c188cc059c87c501f5b38cde10fc
merged_final_assets/batch08/08_商店交易.png,visual.asset.582020cce23d0c17,商店交易,UI功能图标,mapped_interface_slot,,,visual.slot.ui.shop,,,,assets/authoritative/batch08/582020cce23d0c17.png,对应功能页,base,绑定已有界面或场景槽位。,582020cce23d0c171a8c4dc6b5dcfb64616cad16aa37d8c2fa1fd15f4b694d0d
merged_final_assets/batch08/09_仓库.png,visual.asset.7789e53b9eae5ea1,仓库,UI功能图标,mapped_interface_slot,,,visual.slot.ui.storage,,,,assets/authoritative/batch08/7789e53b9eae5ea1.png,对应功能页,base,绑定已有界面或场景槽位。,7789e53b9eae5ea1147b7f6d616be3ae44106e3347130f072b6d18b1df4cdbba
merged_final_assets/batch08/10_宠物.png,visual.asset.3bb32009c0dfcb7d,宠物,UI功能图标,mapped_interface_slot,,,visual.slot.ui.pet,,,,assets/authoritative/batch08/3bb32009c0dfcb7d.png,对应功能页,base,绑定已有界面或场景槽位。,3bb32009c0dfcb7d2dd0d10ca3a8a674f8a4beb55e7a3687ff766c254a6bee9b
merged_final_assets/batch08/11_钓鱼.png,visual.asset.bf73742fdf393ff8,钓鱼,UI功能图标,mapped_interface_slot,,,visual.slot.ui.fishing,,,,assets/authoritative/batch08/bf73742fdf393ff8.png,对应功能页,base,绑定已有界面或场景槽位。,bf73742fdf393ff8dfad28444c8c6c2b90dc2f77b8c1030c3ece4d03a7fa6033
merged_final_assets/batch08/12_图鉴情报.png,visual.asset.2dfc0d2f403b015e,图鉴情报,UI功能图标,mapped_interface_slot,,,visual.slot.ui.debug_compendium,,,,assets/authoritative/batch08/2dfc0d2f403b015e.png,对应功能页,base,绑定已有界面或场景槽位。,2dfc0d2f403b015e31b001bfa4f4dbf3e9ae05275f9c278752e4f90e2a796859
merged_final_assets/batch08/13_顺风航行.png,visual.asset.d9fbfd3350424545,顺风航行,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.200,,,,assets/authoritative/batch08/d9fbfd3350424545.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,d9fbfd33504245458672c90a0415b97c5814c26ff480b7cec8988623bea5fafd
merged_final_assets/batch08/14_逆风航行.png,visual.asset.b6d385906e99941d,逆风航行,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.201,,,,assets/authoritative/batch08/b6d385906e99941d.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,b6d385906e99941d98c94c155091af1f5ed3916eca9ac36ae88521fddd0dbe0b
merged_final_assets/batch08/15_暴风雨.png,visual.asset.b29b21faf9333d2c,暴风雨,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.202,,,,assets/authoritative/batch08/b29b21faf9333d2c.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,b29b21faf9333d2c3e0ec185e17829a2639eba54176a6d575b9d9cb3d41a493a
merged_final_assets/batch08/16_漩涡.png,visual.asset.5c193d0f221ba275,漩涡,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.203,,,,assets/authoritative/batch08/5c193d0f221ba275.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,5c193d0f221ba27529619f6b679925511aa63f804e9029d70d3fa6d5e8023e14
merged_final_assets/batch08/17_暗礁触礁危险.png,visual.asset.c86dac4efed4584a,暗礁触礁危险,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.204,,,,assets/authoritative/batch08/c86dac4efed4584a.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,c86dac4efed4584aa4646a4bd091156e9a55d5a3507a18c782b44840299caa5e
merged_final_assets/batch08/18_海盗来袭.png,visual.asset.376324b4d76222c8,海盗来袭,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.205,,,,assets/authoritative/batch08/376324b4d76222c8.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,376324b4d76222c8640b63e49c85ce3062b27f0c823fd0f0a2dde0ac055b4525
merged_final_assets/batch08/19_怪船遭遇.png,visual.asset.8bb0b4c31a3e592f,怪船遭遇,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.206,,,,assets/authoritative/batch08/8bb0b4c31a3e592f.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,8bb0b4c31a3e592f7ecd93bdb05f3612a07a3d222856e8ab238715fafd42998e
merged_final_assets/batch08/20_发现漂流宝箱.png,visual.asset.b735ed6720f152cc,发现漂流宝箱,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.207,,,,assets/authoritative/batch08/b735ed6720f152cc.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,b735ed6720f152cc0b27dfaf28210a8902054d026d22dc0cdee8493aab57aa97
merged_final_assets/batch08/21_发现藏宝线索.png,visual.asset.8250ae8276afa71d,发现藏宝线索,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.208,,,,assets/authoritative/batch08/8250ae8276afa71d.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,8250ae8276afa71daa57111733b33e0c3fbb04927e563d8f2719f0b7515a8cbf
merged_final_assets/batch08/22_港口停靠.png,visual.asset.053a950bbe25cb62,港口停靠,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.209,,,,assets/authoritative/batch08/053a950bbe25cb62.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,053a950bbe25cb6228a4c5e21bd0a995babeb2d07b28de131b3f9e723366b610
merged_final_assets/batch08/23_荒岛登陆.png,visual.asset.55e707f2206c8a0b,荒岛登陆,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.210,,,,assets/authoritative/batch08/55e707f2206c8a0b.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,55e707f2206c8a0b76fe9db465f1dfca51766a5815fe40954b89e2fd5ceec98f
merged_final_assets/batch08/24_夜航月夜海面.png,visual.asset.2def515d66de4024,夜航月夜海面,航海事件图,mapped_interface_slot,,,visual.slot.maritime_event.211,,,,assets/authoritative/batch08/2def515d66de4024.png,航海|船只|对应功能页,base,绑定已有界面或场景槽位。,2def515d66de40249640e212e1f48ece9854755dc5bfc20abccbe1261c4cc7a7
merged_final_assets/batch09/01_欧洲王城广场.png,visual.asset.ee58b6af91c34dde,欧洲王城广场,地点插图,mapped_interface_slot,,,visual.slot.location_scene.212,,,,assets/authoritative/batch09/ee58b6af91c34dde.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,ee58b6af91c34dde72ed7147dd9295fd7ed953838b6c0f163b95c184e5a14501
merged_final_assets/batch09/02_王宫贵族府邸.png,visual.asset.720996142b1ec8f4,王宫贵族府邸,地点插图,mapped_interface_slot,,,visual.slot.location_scene.213,,,,assets/authoritative/batch09/720996142b1ec8f4.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,720996142b1ec8f42db63437efcfc7c1e7da16d6d9fe2c1d7a16f544e4277f6e
merged_final_assets/batch09/03_海盗港.png,visual.asset.6ddc484f265fc9c2,海盗港,地点插图,mapped_interface_slot,,,visual.slot.location_scene.214,,,,assets/authoritative/batch09/6ddc484f265fc9c2.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,6ddc484f265fc9c2a4dad1a0718212bb640b8e844dd916bedb776dd8de5d06b0
merged_final_assets/batch09/04_船坞造船厂.png,visual.asset.19bbcbbf23647f83,船坞造船厂,地点插图,mapped_interface_slot,,,visual.slot.location_scene.215,,,,assets/authoritative/batch09/19bbcbbf23647f83.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,19bbcbbf23647f83484bdf326aad6ecf4fdf81bec089df82d0618817fbc5264c
merged_final_assets/batch09/05_酒馆.png,visual.asset.eb52fbc45d075140,酒馆,地点插图,mapped_interface_slot,,,visual.slot.location_scene.216,,,,assets/authoritative/batch09/eb52fbc45d075140.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,eb52fbc45d0751408ea44f56a61e8b893ead02661f3ff996d0ccb49d16b0d96b
merged_final_assets/batch09/06_赌场.png,visual.asset.578e11480ad3c4c3,赌场,地点插图,mapped_interface_slot,,,visual.slot.location_scene.217,,,,assets/authoritative/batch09/578e11480ad3c4c3.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,578e11480ad3c4c395934d659efa1db4df153e9373564268994bd634b271d022
merged_final_assets/batch09/07_渔村码头.png,visual.asset.0ccf508bae916b0b,渔村码头,地点插图,mapped_interface_slot,,,visual.slot.location_scene.218,,,,assets/authoritative/batch09/0ccf508bae916b0b.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,0ccf508bae916b0b2ec99faa20acb86ebbb10f4703be486a90033e9d7cbe183f
merged_final_assets/batch09/08_沙漠绿洲商旅集市.png,visual.asset.e6c661c4c2e7f43f,沙漠绿洲商旅集市,地点插图,mapped_interface_slot,,,visual.slot.location_scene.219,,,,assets/authoritative/batch09/e6c661c4c2e7f43f.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,e6c661c4c2e7f43f167ab2f15246c6d879bb30b20b1d185c976578f23fbced96
merged_final_assets/batch09/09_道观仙山.png,visual.asset.2573079360e4069f,道观仙山,地点插图,mapped_interface_slot,,,visual.slot.location_scene.220,,,,assets/authoritative/batch09/2573079360e4069f.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,2573079360e4069f7235cd670078462fd47aa6510f746f0156ab66d7a4a39108
merged_final_assets/batch09/10_火山岛.png,visual.asset.8bfeda7a2b13df39,火山岛,地点插图,mapped_interface_slot,,,visual.slot.location_scene.221,,,,assets/authoritative/batch09/8bfeda7a2b13df39.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,8bfeda7a2b13df39f775d862527c8edd5361347e2cfaaa93bc7615d1be3414dd
merged_final_assets/batch09/11_沼泽秘境.png,visual.asset.1f7573e5fe6836b5,沼泽秘境,地点插图,mapped_interface_slot,,,visual.slot.location_scene.222,,,,assets/authoritative/batch09/1f7573e5fe6836b5.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,1f7573e5fe6836b51177dd92846eb27eee876f49d2bdcdeef4b266a2dd4655ee
merged_final_assets/batch09/12_古代遗迹地下藏宝洞.png,visual.asset.026f847d00bf6846,古代遗迹地下藏宝洞,地点插图,mapped_interface_slot,,,visual.slot.location_scene.223,,,,assets/authoritative/batch09/026f847d00bf6846.png,地点|地图|对应功能页,base,绑定已有界面或场景槽位。,026f847d00bf68468eb24c211ca49199001b1967d7ac05c2e1f67f6a140d3068
merged_final_assets/batch09/13_造船师船匠.png,visual.asset.bb8b244bd8e9995f,造船师船匠,功能NPC,mapped_interface_slot,,,visual.slot.npc.shipwright,,derived.npc_definition.005b662c6f0f0a3d,,assets/authoritative/batch09/bb8b244bd8e9995f.png,NPC|对话|对应功能页,base,功能 NPC 使用功能槽位；同类 NPC 可共享该视觉，不伪造 NPC 实体。,bb8b244bd8e9995fc6ed20b56fad4f21f6816df4c397063c1d2cc7ceafcbddf6
merged_final_assets/batch09/14_酒馆老板.png,visual.asset.f35daf6600cdbd55,酒馆老板,功能NPC,mapped_interface_slot,,,visual.slot.npc.tavern_keeper,,,,assets/authoritative/batch09/f35daf6600cdbd55.png,NPC|对话|对应功能页,base,功能 NPC 使用功能槽位；同类 NPC 可共享该视觉，不伪造 NPC 实体。,f35daf6600cdbd5522fd800757ee15e9a8dbdd5fda3c283610e5b2011aeab2eb
merged_final_assets/batch09/15_商会管事贸易商.png,visual.asset.41ec67323d97fc7d,商会管事贸易商,功能NPC,mapped_interface_slot,,,visual.slot.npc.trade_officer,,,,assets/authoritative/batch09/41ec67323d97fc7d.png,NPC|对话|对应功能页,base,功能 NPC 使用功能槽位；同类 NPC 可共享该视觉，不伪造 NPC 实体。,41ec67323d97fc7d046812f4c1ad2e40bc62a5a3fdd54a1c51428bfe562734d6
merged_final_assets/batch09/16_港务官海关官员.png,visual.asset.31cb4c6908d9eb02,港务官海关官员,功能NPC,mapped_interface_slot,,,visual.slot.npc.port_officer,,,,assets/authoritative/batch09/31cb4c6908d9eb02.png,NPC|对话|对应功能页,base,功能 NPC 使用功能槽位；同类 NPC 可共享该视觉，不伪造 NPC 实体。,31cb4c6908d9eb025ca2fb0cf4bf0c48fe22857e2a11e84112705cfac20552fd
merged_final_assets/batch09/17_航海士大副.png,visual.asset.016c64cb3f024b08,航海士大副,功能NPC,mapped_interface_slot,,,visual.slot.npc.navigator,,,,assets/authoritative/batch09/016c64cb3f024b08.png,NPC|对话|对应功能页,base,功能 NPC 使用功能槽位；同类 NPC 可共享该视觉，不伪造 NPC 实体。,016c64cb3f024b08474ca14489254d5c535e661b8849c34c623621356c621e73
merged_final_assets/batch09/18_治疗者药师修女.png,visual.asset.4bca101b629d377d,治疗者药师修女,功能NPC,mapped_interface_slot,,,visual.slot.npc.healer,,,,assets/authoritative/batch09/4bca101b629d377d.png,NPC|对话|对应功能页,base,功能 NPC 使用功能槽位；同类 NPC 可共享该视觉，不伪造 NPC 实体。,4bca101b629d377de07a427e046ad73f0f5c835c08dfcbaf1bfaeede7be493e2
